timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/23 18:13:23.571, 41456, 46068, 87, 238.11
2026/09/23 18:13:24.572, 41456, 46068, 85, 234.38
2026/09/23 18:13:25.574, 41456, 46068, 83, 237.17
2026/09/23 18:13:26.576, 41456, 46068, 85, 248.87
2026/09/23 18:13:27.578, 41456, 46068, 85, 233.61
2026/09/23 18:13:28.580, 41456, 46068, 83, 237.95
2026/09/23 18:13:29.581, 41456, 46068, 77, 232.25
2026/09/23 18:13:30.583, 41456, 46068, 85, 231.89
2026/09/23 18:13:31.585, 41456, 46068, 83, 246.13
2026/09/23 18:13:32.586, 41456, 46068, 83, 235.67
2026/09/23 18:13:33.587, 41456, 46068, 87, 226.60
2026/09/23 18:13:34.589, 41456, 46068, 82, 229.46
2026/09/23 18:13:35.590, 41456, 46068, 82, 226.31
2026/09/23 18:13:36.593, 41456, 46068, 81, 235.66
2026/09/23 18:13:37.594, 41456, 46068, 84, 233.33
2026/09/23 18:13:38.596, 41456, 46068, 85, 249.13
2026/09/23 18:13:39.599, 41456, 46068, 83, 245.33
2026/09/23 18:13:40.600, 41456, 46068, 83, 234.29
2026/09/23 18:13:41.602, 41456, 46068, 82, 242.57
2026/09/23 18:13:42.603, 41456, 46068, 83, 236.32
2026/09/23 18:13:43.605, 41456, 46068, 83, 238.29
2026/09/23 18:13:44.607, 41456, 46068, 84, 230.48
2026/09/23 18:13:45.610, 41456, 46068, 84, 238.84
2026/09/23 18:13:46.611, 41456, 46068, 85, 236.21
2026/09/23 18:13:47.613, 41456, 46068, 82, 237.60
2026/09/23 18:13:48.615, 41456, 46068, 83, 237.54
2026/09/23 18:13:49.617, 41456, 46068, 85, 234.62
2026/09/23 18:13:50.618, 41456, 46068, 85, 239.45
2026/09/23 18:13:51.620, 41456, 46068, 84, 237.20
2026/09/23 18:13:52.621, 41456, 46068, 83, 237.47
2026/09/23 18:13:53.623, 41456, 46068, 83, 250.22
2026/09/23 18:13:54.625, 41456, 46068, 84, 239.70
2026/09/23 18:13:55.626, 41456, 46068, 85, 240.00
2026/09/23 18:13:56.627, 41456, 46068, 85, 241.09
2026/09/23 18:13:57.630, 41456, 46068, 85, 241.18
2026/09/23 18:13:58.632, 41456, 46068, 86, 236.50
2026/09/23 18:13:59.634, 41456, 46068, 85, 239.27
2026/09/23 18:14:00.636, 41456, 46068, 84, 239.44
2026/09/23 18:14:01.637, 41456, 46068, 82, 236.68
2026/09/23 18:14:02.638, 41456, 46068, 84, 238.80
2026/09/23 18:14:03.640, 41456, 46068, 86, 242.15
2026/09/23 18:14:04.642, 41456, 46068, 83, 237.31
2026/09/23 18:14:05.643, 41456, 46068, 85, 235.25
2026/09/23 18:14:06.645, 41456, 46068, 82, 228.42
2026/09/23 18:14:07.647, 41456, 46068, 84, 236.24
2026/09/23 18:14:08.650, 41456, 46068, 83, 233.53
2026/09/23 18:14:09.651, 41456, 46068, 84, 236.55
2026/09/23 18:14:10.652, 41456, 46068, 83, 235.93
2026/09/23 18:14:11.654, 41456, 46068, 83, 232.02
2026/09/23 18:14:12.656, 41456, 46068, 83, 233.85
2026/09/23 18:14:13.657, 41456, 46068, 84, 239.44
2026/09/23 18:14:14.659, 41456, 46068, 83, 231.16
2026/09/23 18:14:15.661, 41456, 46068, 84, 233.09
2026/09/23 18:14:16.663, 41456, 46068, 82, 246.71
2026/09/23 18:14:17.665, 41456, 46068, 83, 230.45
2026/09/23 18:14:18.666, 41456, 46068, 83, 232.02
2026/09/23 18:14:19.667, 41456, 46068, 84, 232.48
2026/09/23 18:14:20.669, 41456, 46068, 84, 233.14
2026/09/23 18:14:21.671, 41456, 46068, 80, 230.51
2026/09/23 18:14:22.672, 41456, 46068, 84, 233.66
2026/09/23 18:14:23.674, 41456, 46068, 81, 231.63
2026/09/23 18:14:24.676, 41456, 46068, 82, 232.67
2026/09/23 18:14:25.677, 41456, 46068, 0, 189.28
2026/09/23 18:14:26.680, 41456, 46068, 0, 101.55
2026/09/23 18:14:27.682, 41456, 46068, 0, 86.46
2026/09/23 18:14:28.683, 41456, 46068, 0, 86.50
2026/09/23 18:14:29.686, 41456, 46068, 82, 225.97
2026/09/23 18:14:30.688, 41456, 46068, 83, 228.06
2026/09/23 18:14:31.689, 41456, 46068, 84, 221.64
2026/09/23 18:14:32.691, 41456, 46068, 88, 230.73
2026/09/23 18:14:33.693, 41456, 46068, 83, 224.46
2026/09/23 18:14:34.695, 41456, 46068, 83, 236.10
2026/09/23 18:14:35.697, 41456, 46068, 83, 239.11
2026/09/23 18:14:36.699, 41456, 46068, 84, 224.20
2026/09/23 18:14:37.700, 41456, 46068, 85, 224.03
2026/09/23 18:14:38.703, 41456, 46068, 83, 232.99
2026/09/23 18:14:39.705, 41456, 46068, 84, 223.56
2026/09/23 18:14:40.707, 41456, 46068, 83, 250.89
2026/09/23 18:14:41.708, 41456, 46068, 85, 227.93
2026/09/23 18:14:42.710, 41456, 46068, 87, 259.62
2026/09/23 18:14:43.711, 41456, 46068, 84, 240.42
2026/09/23 18:14:44.712, 41456, 46068, 84, 230.22
2026/09/23 18:14:45.714, 41456, 46068, 87, 255.68
2026/09/23 18:14:46.716, 41456, 46068, 84, 227.88
2026/09/23 18:14:47.718, 41456, 46068, 86, 233.41
2026/09/23 18:14:48.720, 41456, 46068, 84, 250.29
2026/09/23 18:14:49.723, 41456, 46068, 83, 231.22
2026/09/23 18:14:50.724, 41456, 46068, 83, 233.88
2026/09/23 18:14:51.726, 41456, 46068, 84, 255.20
2026/09/23 18:14:52.728, 41456, 46068, 88, 228.99
2026/09/23 18:14:53.729, 41456, 46068, 84, 224.37
2026/09/23 18:14:54.732, 41456, 46068, 84, 253.37
2026/09/23 18:14:55.734, 41456, 46068, 85, 231.01
2026/09/23 18:14:56.735, 41456, 46068, 88, 249.95
2026/09/23 18:14:57.737, 41456, 46068, 85, 241.80
2026/09/23 18:14:58.738, 41456, 46068, 84, 231.07
2026/09/23 18:14:59.740, 41456, 46068, 83, 229.23
2026/09/23 18:15:00.743, 41456, 46068, 83, 224.82
2026/09/23 18:15:01.745, 41456, 46068, 83, 222.52
2026/09/23 18:15:02.747, 41456, 46068, 79, 223.82
2026/09/23 18:15:03.748, 41456, 46068, 85, 228.42
2026/09/23 18:15:04.750, 41456, 46068, 85, 232.31
2026/09/23 18:15:05.751, 41456, 46068, 85, 226.68
2026/09/23 18:15:06.753, 41456, 46068, 82, 241.33
2026/09/23 18:15:07.755, 41456, 46068, 85, 233.31
2026/09/23 18:15:08.756, 41456, 46068, 85, 229.32
2026/09/23 18:15:09.758, 41456, 46068, 86, 239.47
2026/09/23 18:15:10.759, 41456, 46068, 87, 238.72
2026/09/23 18:15:11.761, 41456, 46068, 79, 225.57
2026/09/23 18:15:12.763, 41456, 46068, 84, 234.85
2026/09/23 18:15:13.764, 41456, 46068, 84, 235.98
2026/09/23 18:15:14.766, 41456, 46068, 89, 232.02
2026/09/23 18:15:15.768, 41456, 46068, 85, 226.07
2026/09/23 18:15:16.769, 41456, 46068, 82, 235.10
2026/09/23 18:15:17.771, 41456, 46068, 85, 235.81
2026/09/23 18:15:18.773, 41456, 46068, 84, 226.42
2026/09/23 18:15:19.774, 41456, 46068, 83, 223.54
2026/09/23 18:15:20.776, 41456, 46068, 82, 240.44
2026/09/23 18:15:21.777, 41456, 46068, 88, 225.66
2026/09/23 18:15:22.778, 41456, 46068, 83, 226.80
2026/09/23 18:15:23.780, 41456, 46068, 81, 239.70
2026/09/23 18:15:24.782, 41456, 46068, 84, 223.51
2026/09/23 18:15:25.784, 41456, 46068, 83, 226.14
2026/09/23 18:15:26.785, 41456, 46068, 84, 226.98
2026/09/23 18:15:27.787, 41456, 46068, 83, 225.80
2026/09/23 18:15:28.789, 41456, 46068, 82, 224.59
2026/09/23 18:15:29.791, 41456, 46068, 81, 227.54
2026/09/23 18:15:30.793, 41456, 46068, 83, 231.60
2026/09/23 18:15:31.795, 41456, 46068, 84, 229.80
2026/09/23 18:15:32.797, 41456, 46068, 84, 227.86
2026/09/23 18:15:33.798, 41456, 46068, 81, 232.70
2026/09/23 18:15:34.800, 41456, 46068, 83, 239.24
2026/09/23 18:15:35.802, 41456, 46068, 88, 247.61
2026/09/23 18:15:36.803, 41456, 46068, 85, 234.06
2026/09/23 18:15:37.805, 41456, 46068, 79, 236.60
2026/09/23 18:15:38.806, 41456, 46068, 81, 251.80
2026/09/23 18:15:39.808, 41456, 46068, 87, 239.94
2026/09/23 18:15:40.809, 41456, 46068, 83, 240.12
2026/09/23 18:15:41.811, 41456, 46068, 85, 228.73
2026/09/23 18:15:42.813, 41456, 46068, 83, 232.96
2026/09/23 18:15:43.814, 41456, 46068, 84, 226.45
2026/09/23 18:15:44.816, 41456, 46068, 84, 225.16
2026/09/23 18:15:45.819, 41456, 46068, 83, 240.34
2026/09/23 18:15:46.821, 41456, 46068, 84, 228.12
2026/09/23 18:15:47.823, 41456, 46068, 85, 226.08
2026/09/23 18:15:48.825, 41456, 46068, 83, 240.84
2026/09/23 18:15:49.826, 41456, 46068, 88, 228.96
2026/09/23 18:15:50.828, 41456, 46068, 86, 230.07
2026/09/23 18:15:51.830, 41456, 46068, 84, 240.95
2026/09/23 18:15:52.831, 41456, 46068, 83, 230.53
2026/09/23 18:15:53.834, 41456, 46068, 86, 243.68
2026/09/23 18:15:54.835, 41456, 46068, 81, 243.01
2026/09/23 18:15:55.837, 41456, 46068, 83, 232.65
2026/09/23 18:15:56.839, 41456, 46068, 85, 234.75
2026/09/23 18:15:57.840, 41456, 46068, 83, 231.15
2026/09/23 18:15:58.842, 41456, 46068, 83, 231.78
2026/09/23 18:15:59.843, 41456, 46068, 81, 236.12
2026/09/23 18:16:00.845, 41456, 46068, 83, 229.78
2026/09/23 18:16:01.846, 41456, 46068, 84, 242.06
2026/09/23 18:16:02.848, 41456, 46068, 84, 242.96
2026/09/23 18:16:03.850, 41456, 46068, 87, 244.74
2026/09/23 18:16:04.852, 41456, 46068, 81, 245.51
2026/09/23 18:16:05.854, 41456, 46068, 84, 234.72
2026/09/23 18:16:06.857, 41456, 46068, 87, 232.45
2026/09/23 18:16:07.859, 41456, 46068, 85, 219.28
2026/09/23 18:16:08.863, 41456, 46068, 82, 233.43
2026/09/23 18:16:09.865, 41456, 46068, 84, 249.13
2026/09/23 18:16:10.866, 41456, 46068, 87, 234.35
2026/09/23 18:16:11.869, 41456, 46068, 87, 245.80
2026/09/23 18:16:12.871, 41456, 46068, 85, 252.72
2026/09/23 18:16:13.873, 41456, 46068, 88, 236.39
2026/09/23 18:16:14.875, 41456, 46068, 83, 236.58
2026/09/23 18:16:15.876, 41456, 46068, 83, 237.13
2026/09/23 18:16:16.878, 41456, 46068, 83, 237.30
2026/09/23 18:16:17.880, 41456, 46068, 85, 234.73
2026/09/23 18:16:18.881, 41456, 46068, 84, 247.78
2026/09/23 18:16:19.882, 41456, 46068, 82, 244.51
2026/09/23 18:16:20.884, 41456, 46068, 86, 258.53
2026/09/23 18:16:21.886, 41456, 46068, 83, 246.66
2026/09/23 18:16:22.888, 41456, 46068, 84, 234.73
2026/09/23 18:16:23.889, 41456, 46068, 84, 249.22
2026/09/23 18:16:24.891, 41456, 46068, 88, 240.98
2026/09/23 18:16:25.892, 41456, 46068, 85, 239.68
2026/09/23 18:16:26.894, 41456, 46068, 85, 237.68
2026/09/23 18:16:27.897, 41456, 46068, 84, 253.20
2026/09/23 18:16:28.899, 41456, 46068, 85, 238.40
2026/09/23 18:16:29.901, 41456, 46068, 83, 236.13
2026/09/23 18:16:30.902, 41456, 46068, 84, 252.90
2026/09/23 18:16:31.904, 41456, 46068, 83, 241.21
2026/09/23 18:16:32.906, 41456, 46068, 85, 240.11
2026/09/23 18:16:33.907, 41456, 46068, 85, 245.78
2026/09/23 18:16:34.910, 41456, 46068, 85, 265.84
2026/09/23 18:16:35.912, 41456, 46068, 85, 248.85
2026/09/23 18:16:36.914, 41456, 46068, 84, 255.99
2026/09/23 18:16:37.915, 41456, 46068, 85, 259.21
2026/09/23 18:16:38.917, 41456, 46068, 88, 242.19
2026/09/23 18:16:39.918, 41456, 46068, 84, 253.10
2026/09/23 18:16:40.919, 41456, 46068, 86, 263.52
2026/09/23 18:16:41.921, 41456, 46068, 85, 254.14
2026/09/23 18:16:42.923, 41456, 46068, 82, 252.18
2026/09/23 18:16:43.925, 41456, 46068, 86, 250.72
2026/09/23 18:16:44.927, 41456, 46068, 84, 243.53
2026/09/23 18:16:45.929, 41456, 46068, 85, 258.48
2026/09/23 18:16:46.930, 41456, 46068, 82, 261.86
2026/09/23 18:16:47.932, 41456, 46068, 84, 250.71
2026/09/23 18:16:48.934, 41456, 46068, 36, 231.45
2026/09/23 18:16:49.936, 41456, 46068, 0, 123.97
2026/09/23 18:16:50.938, 41456, 46068, 0, 93.89
2026/09/23 18:16:51.941, 41456, 46068, 0, 93.55
2026/09/23 18:16:52.944, 41456, 46068, 86, 240.71
2026/09/23 18:16:53.945, 41456, 46068, 86, 254.19
2026/09/23 18:16:54.947, 41456, 46068, 87, 265.38
2026/09/23 18:16:55.949, 41456, 46068, 92, 263.01
2026/09/23 18:16:56.950, 41456, 46068, 87, 281.96
2026/09/23 18:16:57.952, 41456, 46068, 87, 283.62
2026/09/23 18:16:58.953, 41456, 46068, 88, 279.47
2026/09/23 18:16:59.955, 41456, 46068, 89, 274.32
2026/09/23 18:17:00.957, 41456, 46068, 86, 268.22
2026/09/23 18:17:01.959, 41456, 46068, 87, 285.97
2026/09/23 18:17:02.960, 41456, 46068, 85, 282.40
2026/09/23 18:17:03.962, 41456, 46068, 85, 271.47
2026/09/23 18:17:04.963, 41456, 46068, 90, 268.81
2026/09/23 18:17:05.966, 41456, 46068, 88, 266.58
2026/09/23 18:17:06.968, 41456, 46068, 85, 270.70
2026/09/23 18:17:07.970, 41456, 46068, 87, 264.41
2026/09/23 18:17:08.972, 41456, 46068, 85, 277.84
2026/09/23 18:17:09.974, 41456, 46068, 90, 261.51
2026/09/23 18:17:10.975, 41456, 46068, 86, 285.07
2026/09/23 18:17:11.977, 41456, 46068, 86, 276.51
2026/09/23 18:17:12.979, 41456, 46068, 82, 260.80
2026/09/23 18:17:13.982, 41456, 46068, 86, 255.59
2026/09/23 18:17:14.984, 41456, 46068, 84, 271.91
2026/09/23 18:17:15.986, 41456, 46068, 88, 275.18
2026/09/23 18:17:16.988, 41456, 46068, 88, 267.53
2026/09/23 18:17:17.989, 41456, 46068, 91, 271.94
2026/09/23 18:17:18.991, 41456, 46068, 85, 267.29
2026/09/23 18:17:19.994, 41456, 46068, 86, 282.02
2026/09/23 18:17:20.995, 41456, 46068, 84, 262.35
2026/09/23 18:17:21.997, 41456, 46068, 86, 266.16
2026/09/23 18:17:22.999, 41456, 46068, 85, 254.21
2026/09/23 18:17:24.001, 41456, 46068, 83, 280.63
2026/09/23 18:17:25.002, 41456, 46068, 85, 270.72
2026/09/23 18:17:26.004, 41456, 46068, 93, 280.50
2026/09/23 18:17:27.006, 41456, 46068, 87, 278.46
2026/09/23 18:17:28.008, 41456, 46068, 90, 267.78
2026/09/23 18:17:29.009, 41456, 46068, 91, 271.71
2026/09/23 18:17:30.011, 41456, 46068, 85, 266.77
2026/09/23 18:17:31.013, 41456, 46068, 85, 276.52
2026/09/23 18:17:32.015, 41456, 46068, 85, 263.84
2026/09/23 18:17:33.017, 41456, 46068, 86, 264.38
2026/09/23 18:17:34.019, 41456, 46068, 86, 250.89
2026/09/23 18:17:35.021, 41456, 46068, 84, 278.95
2026/09/23 18:17:36.022, 41456, 46068, 86, 275.89
